symbol,name,priceIntraday,change,percentChange,volume,avgVol3month,market,cap,pERatioTTM
KNSA,"Kiniksa Pharmaceuticals, Ltd.",9.96,-0.03,-0.30%,"7,086","100,000",546.383M,N/A,
THOR,"Synthorx, Inc.",16.60,-0.11,-0.69%,"1,101","62,457",533.416M,N/A,
ITCI,"Intra-Cellular Therapies, Inc.",8.91,-0.19,-2.09%,"82,106",1.125M,491.599M,N/A,
DTIL,"Precision BioSciences, Inc.",9.70,+0.33,+3.52%,"12,386","179,166",491.12M,N/A,
SYRS,"Syros Pharmaceuticals, Inc.",11.57,+0.49,+4.42%,"23,784","187,449",491.01M,N/A,
BCEL,"Atreca, Inc.",16.80,+0.15,+0.90%,"42,588","146,207",469.523M,N/A,
MIST,Milestone Pharmaceuticals Inc.,18.79,+1.28,+7.31%,213,"25,839",460.18M,N/A,
CRNX,"Crinetics Pharmaceuticals, Inc.",18.86,+0.13,+0.69%,"17,317","71,504",456.412M,N/A,
OSUR,"OraSure Technologies, Inc.",7.26,+0.04,+0.52%,"40,978","588,290",447.968M,22.82,
DERM,"Dermira, Inc.",8.18,-0.05,-0.61%,"58,102","676,088",444.976M,N/A,
CUTR,"Cutera, Inc.",31.31,+0.45,+1.46%,"19,137","119,977",443.6M,N/A,
AUTL,Autolus Therapeutics plc,9.87,-0.04,-0.40%,"10,421","130,409",443.971M,N/A,
VIVO,"Meridian Bioscience, Inc.",10.19,+0.08,+0.79%,"18,179","307,165",435.23M,16.98,
FLDM,Fluidigm Corporation,6.24,-0.06,-0.95%,"78,901","974,304",433.078M,N/A,
CTMX,"CytomX Therapeutics, Inc.",9.38,+0.03,+0.37%,"31,207","334,206",425.714M,N/A,
DPLO,"Diplomat Pharmacy, Inc.",5.59,+0.27,+5.08%,"181,308","780,363",423.892M,N/A,
TBIO,"Translate Bio, Inc.",8.20,+0.07,+0.86%,"14,116","264,706",418.285M,N/A,
CCXI,"ChemoCentryx, Inc.",7.04,+0.32,+4.76%,"77,642","521,307",410.081M,N/A,
OBSV,ObsEva SA,8.97,+0.13,+1.47%,"3,221","46,055",394.752M,N/A,
CBAY,"CymaBay Therapeutics, Inc.",5.73,-0.09,-1.55%,"51,241",1.366M,393.657M,N/A,
COLL,"Collegium Pharmaceutical, Inc.",11.77,+0.25,+2.17%,"29,945","302,333",393.948M,N/A,
AMAG,"AMAG Pharmaceuticals, Inc.",11.48,+0.09,+0.75%,"214,105",1.235M,389.35M,N/A,
TCRR,TCR2 Therapeutics Inc.,15.98,+0.04,+0.25%,"10,492","53,946",381.23M,N/A,
PBYI,"Puma Biotechnology, Inc.",9.68,+0.30,+3.14%,"185,972",1.351M,376.329M,N/A,
ATEC,"Alphatec Holdings, Inc.",6.12,+0.11,+1.83%,"156,808","459,280",366.776M,N/A,
TORC,"resTORbio, Inc.",10.04,+0.03,+0.30%,"15,966","164,292",363.666M,N/A,
REPL,"Replimune Group, Inc.",11.28,+0.28,+2.55%,"8,626","34,912",357.195M,N/A,
UTMD,"Utah Medical Products, Inc.",93.80,0.00,0.00%,750,"19,547",348.852M,20.87,
GRTS,"Gritstone Oncology, Inc.",9.75,-0.04,-0.41%,"9,056","181,501",348.793M,N/A,
XBIT,XBiotech Inc.,8.44,+0.29,+3.56%,"64,416","188,560",346.137M,N/A,
SLDB,Solid Biosciences Inc.,9.57,+0.76,+8.63%,1.046M,"477,193",338.832M,N/A,
SIEN,"Sientra, Inc.",6.85,-0.07,-1.01%,"82,371",1.135M,337.128M,N/A,
RCUS,"Arcus Biosciences, Inc.",7.39,+0.01,+0.14%,"16,188","185,563",329.114M,N/A,
ASMB,"Assembly Biosciences, Inc.",12.44,-0.05,-0.40%,"13,151","272,111",319.855M,N/A,
OMI,"Owens & Minor, Inc.",4.9950,+0.1350,+2.78%,"313,740",1.265M,314.475M,N/A,
CLVS,"Clovis Oncology, Inc.",5.76,+0.16,+2.86%,1.321M,2.749M,314.821M,N/A,
SRRK,Scholar Rock Holding Corporation,10.71,+0.01,+0.08%,"20,944","145,949",312.978M,N/A,
XERS,"Xeris Pharmaceuticals, Inc.",11.59,0.00,0.00%,"13,061","200,655",312.784M,N/A,
PRTA,Prothena Corporation plc,7.80,+0.05,+0.65%,"11,804","237,307",311.193M,N/A,
SGRY,"Surgery Partners, Inc.",5.99,+0.23,+3.99%,"92,376","424,068",298.219M,N/A,
HARP,"Harpoon Therapeutics, Inc.",12.53,+1.00,+8.67%,303,"23,874",307.793M,N/A,
FTSV,"Forty Seven, Inc.",6.65,+0.25,+3.91%,"32,807","314,428",280.73M,N/A,
SNDX,"Syndax Pharmaceuticals, Inc.",10.04,-0.19,-1.86%,"79,470","144,457",272.453M,N/A,
KLDO,"Kaleido BioSciences, Inc.",9.25,+0.61,+7.03%,"62,153","62,244",275.887M,N/A,
LCI,"Lannett Company, Inc.",6.89,+0.12,+1.85%,"66,980",1.059M,271.136M,N/A,
OPTN,"OptiNose, Inc.",6.46,+0.11,+1.73%,"116,270","229,549",267.676M,N/A,
UBX,"Unity Biotechnology, Inc.",6.17,-0.02,-0.32%,"19,019","285,868",266.563M,N/A,
CBMG,"Cellular Biomedicine Group, Inc.",13.28,-0.20,-1.48%,"3,448","34,403",255.676M,N/A,
APYX,Apyx Medical Corporation,7.34,-0.07,-0.94%,"7,469","176,798",248.984M,4.37,
NCNA,NuCana plc,7.73,+0.75,+10.74%,"36,257","24,874",249.184M,N/A,
VAPO,"Vapotherm, Inc.",14.06,+0.09,+0.64%,"59,021","110,539",246.042M,N/A,
UROV,Urovant Sciences Ltd.,7.85,-0.05,-0.63%,"4,491","51,896",238.172M,N/A,
ARA,"American Renal Associates Holdings, Inc.",7.28,+0.14,+1.96%,"6,257","175,892",236.724M,N/A,
CYCN,"Cyclerion Therapeutics, Inc.",8.51,-0.34,-3.84%,"6,292","166,028",233.352M,N/A,
KMDA,Kamada Ltd.,5.39,+0.09,+1.70%,"4,324","39,336",216.466M,8.28,
FPRX,"Five Prime Therapeutics, Inc.",5.94,+0.13,+2.24%,"30,654","503,926",218.482M,N/A,
SPNE,SeaSpine Holdings Corporation,10.89,+0.14,+1.30%,828,"44,700",207.509M,N/A,
CHMA,"Chiasma, Inc.",5.05,+0.16,+3.38%,"62,630","812,265",210.816M,N/A,
EVLO,"Evelo Biosciences, Inc.",6.55,+0.44,+7.20%,"1,916","41,855",209.989M,N/A,
CNST,"Constellation Pharmaceuticals, Inc.",7.90,-0.04,-0.50%,"4,137","62,333",203.999M,N/A,
SPRO,"Spero Therapeutics, Inc.",10.18,+0.04,+0.39%,"4,707","59,255",189.92M,N/A,
NVAX,"Novavax, Inc.",7.97,+0.13,+1.66%,1.867M,"823,031",187.077M,N/A,
HOOK,HOOKIPA Pharma Inc.,7.01,-0.28,-3.78%,"6,989","121,806",177.987M,N/A,
AXGT,Axovant Gene Therapies Ltd.,6.97,+0.05,+0.72%,"20,835","672,974",158.781M,N/A,
BCYC,Bicycle Therapeutics plc,7.55,+0.11,+1.48%,"4,277","59,590",135.15M,N/A,
IDYA,"IDEAYA Biosciences, Inc.",6.35,-0.33,-4.94%,"6,556","74,313",128.956M,N/A,
SCPH,scPharmaceuticals Inc.,5.94,+0.06,+1.02%,"5,705","73,798",110.371M,N/A,
ELGX,"Endologix, Inc.",6.05,-0.05,-0.82%,"71,430","310,088",106.557M,N/A,
ERYP,ERYTECH Pharma S.A.,5.65,0.00,0.00%,0,679,99.921M,N/A,
CPIX,Cumberland Pharmaceuticals Inc.,5.54,+0.28,+5.29%,"4,033","24,709",85.148M,N/A,
ARAV,"Aravive, Inc.",6.23,-0.02,-0.32%,"7,358","18,680",70.307M,N/A,
SNDL,SUNDIAL GROWERS INC.,10.73,+0.19,+1.80%,"181,164",2.146M,N/A,N/A,
NTUS,Natus Medical Incorporated,31.59,+0.72,+2.32%,"22,818","224,922",N/A,N/A,
